person,personLabel,birthDate,genderLabel,partyLabel,start,end,positionLabel,cityLabel
http://www.wikidata.org/entity/Q73648323,Justin Wilson,1979-01-01T00:00:00Z,male,Democratic Party,2019-01-02T00:00:00Z,2025-01-02T00:00:00Z,"Mayor of Alexandria, Virginia",Alexandria
http://www.wikidata.org/entity/Q58494727,Kandie Smith,1969-10-20T00:00:00Z,female,Democratic Party,2017-07-07T00:00:00Z,2017-12-12T00:00:00Z,"Mayor of Greenville, North Carolina",Greenville
http://www.wikidata.org/entity/Q6369651,Karen Freeman-Wilson,1960-10-24T00:00:00Z,female,Democratic Party,2012-01-01T00:00:00Z,2019-12-31T00:00:00Z,"Mayor of Gary, Indiana",Gary
http://www.wikidata.org/entity/Q6374539,Kasim Reed,1969-06-10T00:00:00Z,male,Democratic Party,2010-01-03T00:00:00Z,2018-01-02T00:00:00Z,"Mayor of Atlanta, Georgia",Atlanta
http://www.wikidata.org/entity/Q73769994,Kate Snyder,1970-01-01T00:00:00Z,female,Democratic Party,2019-01-01T00:00:00Z,2023-01-01T00:00:00Z,"Mayor of Portland, Maine",Portland
http://www.wikidata.org/entity/Q6377067,Kathryn J. Whitmire,1946-08-15T00:00:00Z,female,Democratic Party,1982-01-01T00:00:00Z,1992-01-01T00:00:00Z,Mayor of Houston,Houston
http://www.wikidata.org/entity/Q468807,Kay Granger,1943-01-18T00:00:00Z,female,Republican Party,1991-01-01T00:00:00Z,1995-01-01T00:00:00Z,"Mayor of Fort Worth, Texas",Fort Worth
http://www.wikidata.org/entity/Q42770663,Keisha Lance Bottoms,1970-01-18T00:00:00Z,female,Democratic Party,2018-01-02T00:00:00Z,2022-01-03T00:00:00Z,"Mayor of Atlanta, Georgia",Atlanta
http://www.wikidata.org/entity/Q16186717,Keith Ingram,1955-04-12T00:00:00Z,male,Democratic Party,1987-01-01T00:00:00Z,1994-01-01T00:00:00Z,"Mayor of West Memphis, Arkansas",West Memphis
http://www.wikidata.org/entity/Q6385421,Kel Seliger,1953-06-16T00:00:00Z,male,Republican Party,1993-01-01T00:00:00Z,2001-01-01T00:00:00Z,"Mayor of Amarillo, Texas",Amarillo
http://www.wikidata.org/entity/Q6387789,Ken Hinchey,1912-09-09T00:00:00Z,male,Republican Party,1955-01-01T00:00:00Z,1956-01-01T00:00:00Z,"Mayor of Anchorage, Alaska",Anchorage
http://www.wikidata.org/entity/Q21934087,Ken Waddell,1953-09-11T00:00:00Z,male,Democratic Party,2005-01-01T00:00:00Z,2012-01-01T00:00:00Z,"Mayor of Chadbourn, North Carolina",Chadbourn
http://www.wikidata.org/entity/Q6389784,Kenneth A. Gibson,1932-05-15T00:00:00Z,male,Democratic Party,1970-07-01T00:00:00Z,1986-07-01T00:00:00Z,"Mayor of Newark, New Jersey",Newark
http://www.wikidata.org/entity/Q6389985,"Kenneth Cockrel, Jr.",1965-10-29T00:00:00Z,male,Democratic Party,2008-09-19T00:00:00Z,2009-05-11T00:00:00Z,"Mayor of Detroit, Michigan",Detroit
http://www.wikidata.org/entity/Q6394547,Kerry J. Donley,1956-02-01T00:00:00Z,male,Democratic Party,1996-01-01T00:00:00Z,2003-01-01T00:00:00Z,"Mayor of Alexandria, Virginia",Alexandria
http://www.wikidata.org/entity/Q6396259,Kevin Faulconer,1967-01-24T00:00:00Z,male,Republican Party,2014-03-03T00:00:00Z,2020-12-20T00:00:00Z,Mayor of San Diego,San Diego
http://www.wikidata.org/entity/Q6396312,Kevin Foy,1956-01-28T00:00:00Z,male,Democratic Party,2001-12-03T00:00:00Z,2009-12-03T00:00:00Z,"Mayor of Chapel Hill, North Carolina",Chapel Hill
http://www.wikidata.org/entity/Q203286,Kevin Johnson,1966-03-04T00:00:00Z,male,Democratic Party,2008-12-02T00:00:00Z,2016-12-13T00:00:00Z,mayor of Sacramento,Sacramento
http://www.wikidata.org/entity/Q6415403,Kirk Caldwell,1952-09-04T00:00:00Z,male,Democratic Party,2013-01-02T00:00:00Z,2021-01-02T00:00:00Z,Mayor of Honolulu,Honolulu County
http://www.wikidata.org/entity/Q6418596,Kitty Piercy,1942-07-06T00:00:00Z,female,Democratic Party,2005-01-01T00:00:00Z,2017-01-01T00:00:00Z,Mayor of Eugene,Eugene
http://www.wikidata.org/entity/Q16137482,Kurt Schmoke,1949-12-01T00:00:00Z,male,Democratic Party,1987-12-07T00:00:00Z,1999-12-07T00:00:00Z,Mayor of Baltimore,Baltimore
http://www.wikidata.org/entity/Q1365715,Kwame Kilpatrick,1970-06-08T00:00:00Z,male,Democratic Party,2002-01-01T00:00:00Z,2008-09-18T00:00:00Z,"Mayor of Detroit, Michigan",Detroit
http://www.wikidata.org/entity/Q6451467,Kyle Testerman,1934-12-27T00:00:00Z,male,Republican Party,1972-01-01T00:00:00Z,1975-01-01T00:00:00Z,"Mayor of Knoxville, Tennessee",Knoxville
http://www.wikidata.org/entity/Q6451467,Kyle Testerman,1935-01-01T00:00:00Z,male,Republican Party,1972-01-01T00:00:00Z,1975-01-01T00:00:00Z,"Mayor of Knoxville, Tennessee",Knoxville
http://www.wikidata.org/entity/Q6451467,Kyle Testerman,1934-12-27T00:00:00Z,male,Republican Party,1984-01-01T00:00:00Z,1987-01-12T00:00:00Z,"Mayor of Knoxville, Tennessee",Knoxville
http://www.wikidata.org/entity/Q6451467,Kyle Testerman,1935-01-01T00:00:00Z,male,Republican Party,1984-01-01T00:00:00Z,1987-01-12T00:00:00Z,"Mayor of Knoxville, Tennessee",Knoxville
http://www.wikidata.org/entity/Q6456488,L. Harvey Smith,1948-12-19T00:00:00Z,male,Democratic Party,2004-05-26T00:00:00Z,2004-11-11T00:00:00Z,"Mayor of Jersey City, New Jersey",Jersey City
http://www.wikidata.org/entity/Q6490188,Larry Delgado,1936-01-01T00:00:00Z,male,Democratic Party,1998-01-01T00:00:00Z,2006-01-01T00:00:00Z,Alcalde-Mayor of Santa Fe,Santa Fe
http://www.wikidata.org/entity/Q13217636,Laura Miller,1958-11-18T00:00:00Z,female,Democratic Party,2002-02-20T00:00:00Z,2007-06-25T00:00:00Z,"Mayor of Dallas, Texas",Dallas
http://www.wikidata.org/entity/Q6504061,Lawrence Francis Kramer,1933-02-24T00:00:00Z,male,Republican Party,1967-01-01T00:00:00Z,1972-01-01T00:00:00Z,"Mayor of Paterson, New Jersey",Paterson
http://www.wikidata.org/entity/Q6504061,Lawrence Francis Kramer,1933-02-24T00:00:00Z,male,Republican Party,1975-01-01T00:00:00Z,1982-01-01T00:00:00Z,"Mayor of Paterson, New Jersey",Paterson
http://www.wikidata.org/entity/Q866128,Lee Patrick Brown,1937-10-04T00:00:00Z,male,Democratic Party,1998-01-02T00:00:00Z,2004-01-02T00:00:00Z,Mayor of Houston,Houston
http://www.wikidata.org/entity/Q21005486,Lenny Curry,1970-07-19T00:00:00Z,male,Republican Party,2015-07-01T00:00:00Z,2023-07-01T00:00:00Z,"Mayor of Jacksonville, Florida",Jacksonville
http://www.wikidata.org/entity/Q30569470,Leonidas Guthrie,1875-04-18T00:00:00Z,male,Republican Party,1906-01-01T00:00:00Z,1910-01-01T00:00:00Z,"Mayor of Muncie, Indiana",Muncie
http://www.wikidata.org/entity/Q6529027,Leroy S. Bendheim,1906-02-12T00:00:00Z,male,Democratic Party,1955-01-01T00:00:00Z,1961-01-01T00:00:00Z,"Mayor of Alexandria, Virginia",Alexandria
http://www.wikidata.org/entity/Q18619510,Levar Stoney,1981-03-20T00:00:00Z,male,Democratic Party,2017-01-01T00:00:00Z,2025-01-01T00:00:00Z,"Mayor of Richmond, Virginia",Richmond
http://www.wikidata.org/entity/Q295279,Levi Day Boone,1808-12-06T00:00:00Z,male,Know Nothing Party,1855-01-01T00:00:00Z,1856-01-01T00:00:00Z,Mayor of Chicago,Chicago
http://www.wikidata.org/entity/Q6535493,Levi Richard Ellert,1857-10-20T00:00:00Z,male,Republican Party,1893-01-04T00:00:00Z,1895-01-06T00:00:00Z,mayor of San Francisco,City and County of San Francisco
http://www.wikidata.org/entity/Q1691312,Lewis McKenzie,1810-10-07T00:00:00Z,male,Republican Party,1861-01-01T00:00:00Z,1863-01-01T00:00:00Z,"Mayor of Alexandria, Virginia",Alexandria
http://www.wikidata.org/entity/Q1691312,Lewis McKenzie,1810-10-07T00:00:00Z,male,Unionist Party,1861-01-01T00:00:00Z,1863-01-01T00:00:00Z,"Mayor of Alexandria, Virginia",Alexandria
http://www.wikidata.org/entity/Q6537163,Lewis Wesley Cutrer,1904-11-05T00:00:00Z,male,Democratic Party,1958-01-01T00:00:00Z,1964-01-01T00:00:00Z,Mayor of Houston,Houston
http://www.wikidata.org/entity/Q8985526,Lily Lee Chen,1936-05-27T00:00:00Z,female,Democratic Party,1983-11-28T00:00:00Z,1984-09-10T00:00:00Z,"Mayor of Monterey Park, California",Monterey Park
http://www.wikidata.org/entity/Q231701,Linda Lingle,1953-06-04T00:00:00Z,female,Republican Party,1991-01-02T00:00:00Z,1999-01-02T00:00:00Z,Mayor of Maui County,Maui County
http://www.wikidata.org/entity/Q115522396,Lindsey Horvath,1983-06-30T00:00:00Z,female,Republican Party,2015-04-30T00:00:00Z,2016-04-30T00:00:00Z,"Mayor of West Hollywood, California",West Hollywood
http://www.wikidata.org/entity/Q115522396,Lindsey Horvath,1983-06-30T00:00:00Z,female,Democratic Party,2015-04-30T00:00:00Z,2016-04-30T00:00:00Z,"Mayor of West Hollywood, California",West Hollywood
http://www.wikidata.org/entity/Q115522396,Lindsey Horvath,1983-06-30T00:00:00Z,female,Republican Party,2020-05-18T00:00:00Z,2021-09-20T00:00:00Z,"Mayor of West Hollywood, California",West Hollywood
http://www.wikidata.org/entity/Q115522396,Lindsey Horvath,1983-06-30T00:00:00Z,female,Democratic Party,2020-05-18T00:00:00Z,2021-09-20T00:00:00Z,"Mayor of West Hollywood, California",West Hollywood
http://www.wikidata.org/entity/Q55183417,Lisa Swain,1958-04-16T00:00:00Z,female,Democratic Party,2011-01-01T00:00:00Z,2011-01-01T00:00:00Z,"Mayor of Fair Lawn, New Jersey",Fair Lawn
http://www.wikidata.org/entity/Q6659691,Livingston Wellesley Bethel,1845-10-26T00:00:00Z,male,Democratic Party,1876-01-01T00:00:00Z,1880-01-01T00:00:00Z,"Mayor of Key West, Florida",Key West
http://www.wikidata.org/entity/Q6669880,London Breed,1974-08-11T00:00:00Z,female,Democratic Party,2017-12-12T00:00:00Z,2018-01-23T00:00:00Z,mayor of San Francisco,City and County of San Francisco
http://www.wikidata.org/entity/Q6669880,London Breed,1974-08-11T00:00:00Z,female,Democratic Party,2018-07-11T00:00:00Z,2025-01-08T00:00:00Z,mayor of San Francisco,City and County of San Francisco
http://www.wikidata.org/entity/Q6680613,Lorenzo A. Kelsey,1803-02-22T00:00:00Z,male,Democratic Party,1848-01-01T00:00:00Z,1848-12-31T00:00:00Z,mayor of Cleveland,Cleveland
http://www.wikidata.org/entity/Q6680960,Loretta Clawson,1944-10-23T00:00:00Z,female,Democratic Party,2005-01-01T00:00:00Z,2013-01-01T00:00:00Z,"Mayor of Boone, North Carolina",Boone
http://www.wikidata.org/entity/Q6680989,Loretta Spencer,1937-06-20T00:00:00Z,female,Democratic Party,1996-10-04T00:00:00Z,2008-11-03T00:00:00Z,"Mayor of Huntsville, Alabama",Huntsville
http://www.wikidata.org/entity/Q115522128,Lori Chavez-DeRemer,1968-04-07T00:00:00Z,female,Republican Party,2011-01-18T00:00:00Z,2019-01-15T00:00:00Z,Mayor of Happy Valley,Happy Valley
http://www.wikidata.org/entity/Q56486914,Lori Lightfoot,1962-08-04T00:00:00Z,female,Democratic Party,2019-05-20T00:00:00Z,2023-05-15T00:00:00Z,Mayor of Chicago,Chicago
http://www.wikidata.org/entity/Q6681626,Lorraine H. Morton,1918-12-08T00:00:00Z,female,Democratic Party,1993-01-01T00:00:00Z,2009-01-01T00:00:00Z,"Mayor of Evanston, Illinois",Evanston
http://www.wikidata.org/entity/Q18687929,Lorraine Inouye,1940-06-22T00:00:00Z,female,Democratic Party,1990-01-01T00:00:00Z,1992-12-07T00:00:00Z,Mayor of Hawaii County,Hawaii County
http://www.wikidata.org/entity/Q6685032,Lottie Shackelford,1941-04-30T00:00:00Z,female,Democratic Party,1987-01-01T00:00:00Z,1988-12-01T00:00:00Z,"Mayor of Little Rock, Arkansas",Little Rock
http://www.wikidata.org/entity/Q15972655,Louie Welch,1918-12-09T00:00:00Z,male,Republican Party,1964-01-01T00:00:00Z,1974-01-01T00:00:00Z,Mayor of Houston,Houston
http://www.wikidata.org/entity/Q73571559,Louis D. Campbell,1852-01-01T00:00:00Z,male,Republican Party,1900-01-01T00:00:00Z,1904-01-01T00:00:00Z,"Mayor of Tacoma, Washington",Tacoma
http://www.wikidata.org/entity/Q6687826,Louis Miriani,1897-01-01T00:00:00Z,male,Republican Party,1957-09-12T00:00:00Z,1957-09-12T00:00:00Z,"Mayor of Detroit, Michigan",Detroit
http://www.wikidata.org/entity/Q16193808,Luis A. Quintana,1960-01-29T00:00:00Z,male,Democratic Party,2013-11-04T00:00:00Z,2014-07-01T00:00:00Z,"Mayor of Newark, New Jersey",Newark
http://www.wikidata.org/entity/Q766320,Luke Ravenstahl,1980-02-06T00:00:00Z,male,Democratic Party,2006-09-01T00:00:00Z,2014-01-06T00:00:00Z,"Mayor of Pittsburgh, Pennsylvania",Pittsburgh
http://www.wikidata.org/entity/Q28911622,Lyda Krewson,1953-11-14T00:00:00Z,female,Democratic Party,2017-04-18T00:00:00Z,2021-04-20T00:00:00Z,Mayor of St. Louis,St. Louis
http://www.wikidata.org/entity/Q6727040,Madeline Rogero,1952-07-26T00:00:00Z,female,Democratic Party,2011-12-17T00:00:00Z,2019-12-21T00:00:00Z,"Mayor of Knoxville, Tennessee",Knoxville
http://www.wikidata.org/entity/Q16065789,Madison Post,1815-01-22T00:00:00Z,male,Know Nothing Party,1858-02-10T00:00:00Z,1859-02-12T00:00:00Z,"Mayor of Tampa, Florida",Tampa
http://www.wikidata.org/entity/Q3281706,Malcolm Edwin Nichols,1876-05-08T00:00:00Z,male,Republican Party,1926-01-01T00:00:00Z,1930-01-01T00:00:00Z,Mayor of Boston,Boston
http://www.wikidata.org/entity/Q2114663,Mamie Locke,1954-03-19T00:00:00Z,female,Democratic Party,2000-07-01T00:00:00Z,2004-01-14T00:00:00Z,"Mayor of Hampton, Virginia",Hampton
http://www.wikidata.org/entity/Q6752835,Manuel Requena,1802-01-01T00:00:00Z,male,Republican Party,1856-09-22T00:00:00Z,1856-10-04T00:00:00Z,Mayor of the City of Los Angeles,Los Angeles
http://www.wikidata.org/entity/Q2379645,Marc Morial,1958-01-03T00:00:00Z,male,Democratic Party,1994-05-02T00:00:00Z,2002-05-06T00:00:00Z,Mayor of New Orleans,New Orleans
http://www.wikidata.org/entity/Q30518919,Marcus C. Smith,1825-04-11T00:00:00Z,male,Republican Party,1869-01-01T00:00:00Z,1877-01-01T00:00:00Z,"Mayor of Muncie, Indiana",Muncie
http://www.wikidata.org/entity/Q16104545,Marilyn Roman,1936-03-01T00:00:00Z,female,Democratic Party,1992-02-14T00:00:00Z,1992-06-30T00:00:00Z,"Mayor of Jersey City, New Jersey",Jersey City
http://www.wikidata.org/entity/Q1898180,Marilyn Strickland,1962-01-01T00:00:00Z,female,Democratic Party,2010-01-05T00:00:00Z,2018-01-02T00:00:00Z,"Mayor of Tacoma, Washington",Tacoma
http://www.wikidata.org/entity/Q938243,Marion Barry,1936-03-06T00:00:00Z,male,Democratic Party,1979-01-02T00:00:00Z,1991-01-02T00:00:00Z,Mayor of the District of Columbia,District of Columbia
http://www.wikidata.org/entity/Q938243,Marion Barry,1936-03-06T00:00:00Z,male,Democratic Party,1995-01-02T00:00:00Z,1999-01-02T00:00:00Z,Mayor of the District of Columbia,District of Columbia
http://www.wikidata.org/entity/Q454133,Mark Begich,1962-03-30T00:00:00Z,male,Democratic Party,2003-07-01T00:00:00Z,2009-01-02T00:00:00Z,"Mayor of Anchorage, Alaska",Anchorage
http://www.wikidata.org/entity/Q6767574,Mark Farrell,1974-03-15T00:00:00Z,male,Democratic Party,2018-01-23T00:00:00Z,2018-07-11T00:00:00Z,mayor of San Francisco,City and County of San Francisco
http://www.wikidata.org/entity/Q30607647,Mark Holland,1969-05-06T00:00:00Z,male,Democratic Party,2013-04-25T00:00:00Z,2018-01-08T00:00:00Z,"Mayor of Kansas City, Kansas",Kansas City
http://www.wikidata.org/entity/Q20858040,Mark Kleinschmidt,1970-03-25T00:00:00Z,male,Democratic Party,2009-12-07T00:00:00Z,2015-12-02T00:00:00Z,"Mayor of Chapel Hill, North Carolina",Chapel Hill
http://www.wikidata.org/entity/Q1900245,Mark Mallory,1962-04-02T00:00:00Z,male,Democratic Party,2005-12-01T00:00:00Z,2013-12-01T00:00:00Z,"mayor of Cincinnati, Ohio",Cincinnati
http://www.wikidata.org/entity/Q15998672,Mark Matthew Fagan,1869-09-29T00:00:00Z,male,Republican Party,1902-01-01T00:00:00Z,1907-12-31T00:00:00Z,"Mayor of Jersey City, New Jersey",Jersey City
http://www.wikidata.org/entity/Q15998672,Mark Matthew Fagan,1869-09-29T00:00:00Z,male,Republican Party,1913-06-17T00:00:00Z,1917-05-14T00:00:00Z,"Mayor of Jersey City, New Jersey",Jersey City
http://www.wikidata.org/entity/Q6769867,Mark Stodola,1949-05-18T00:00:00Z,male,Democratic Party,2007-01-01T00:00:00Z,2018-01-01T00:00:00Z,"Mayor of Little Rock, Arkansas",Little Rock
http://www.wikidata.org/entity/Q6773656,Marshall J. Beverley,1911-08-26T00:00:00Z,male,Democratic Party,1952-01-01T00:00:00Z,1955-01-01T00:00:00Z,"Mayor of Alexandria, Virginia",Alexandria
http://www.wikidata.org/entity/Q374191,Martin Chávez,1952-03-02T00:00:00Z,male,Democratic Party,1993-12-01T00:00:00Z,1997-11-30T00:00:00Z,"Mayor of Albuquerque, New Mexico",Albuquerque
http://www.wikidata.org/entity/Q374191,Martin Chávez,1952-03-02T00:00:00Z,male,Democratic Party,2001-12-01T00:00:00Z,2009-11-30T00:00:00Z,"Mayor of Albuquerque, New Mexico",Albuquerque
http://www.wikidata.org/entity/Q492211,Martin H. Kennelly,1887-08-11T00:00:00Z,male,Democratic Party,1947-04-15T00:00:00Z,1955-04-20T00:00:00Z,Mayor of Chicago,Chicago
http://www.wikidata.org/entity/Q120260,Martin O'Malley,1963-01-18T00:00:00Z,male,Democratic Party,1999-12-07T00:00:00Z,2007-01-17T00:00:00Z,Mayor of Baltimore,Baltimore
http://www.wikidata.org/entity/Q15126384,Marty Walsh,1967-04-10T00:00:00Z,male,Democratic Party,2014-01-06T00:00:00Z,2021-03-22T00:00:00Z,Mayor of Boston,Boston
http://www.wikidata.org/entity/Q6780885,Mary Verner,1956-08-13T00:00:00Z,female,Democratic Party,2007-01-01T00:00:00Z,2011-01-01T00:00:00Z,"Mayor of Spokane, Washington",Spokane
http://www.wikidata.org/entity/Q6780877,Mary Veronica Mochary,1942-09-02T00:00:00Z,female,Republican Party,1980-01-01T00:00:00Z,1984-01-01T00:00:00Z,"Mayor of Montclair, New Jersey",Montclair
http://www.wikidata.org/entity/Q6781128,Maryanne Kusaka,1935-09-11T00:00:00Z,female,Republican Party,1994-12-01T00:00:00Z,2002-12-02T00:00:00Z,Mayor of Kauai,Kauai County
http://www.wikidata.org/entity/Q16193049,Matt Claman,1959-01-01T00:00:00Z,male,Democratic Party,2009-01-03T00:00:00Z,2009-07-02T00:00:00Z,"Mayor of Anchorage, Alaska",Anchorage
http://www.wikidata.org/entity/Q6790535,Matthew Gamaliel Carter,1913-10-16T00:00:00Z,male,Republican Party,1968-01-01T00:00:00Z,1972-01-01T00:00:00Z,"Mayor of Montclair, New Jersey",Montclair
http://www.wikidata.org/entity/Q18155058,Matthew Robinson Marks,1834-10-29T00:00:00Z,male,Democratic Party,1888-01-01T00:00:00Z,1891-01-01T00:00:00Z,"Mayor of Orlando, Florida",Orlando
http://www.wikidata.org/entity/Q284635,Maurice J. Tobin,1901-05-22T00:00:00Z,male,Democratic Party,1938-01-01T00:00:00Z,1945-01-01T00:00:00Z,Mayor of Boston,Boston
http://www.wikidata.org/entity/Q1911710,Maury Maverick,1895-10-23T00:00:00Z,male,Democratic Party,1939-01-01T00:00:00Z,1941-01-01T00:00:00Z,Mayor of San Antonio,San Antonio
http://www.wikidata.org/entity/Q3302990,Maynard Jackson,1938-03-23T00:00:00Z,male,Democratic Party,1974-01-01T00:00:00Z,1982-01-01T00:00:00Z,"Mayor of Atlanta, Georgia",Atlanta
http://www.wikidata.org/entity/Q16164719,Megan Barry,1963-09-22T00:00:00Z,female,Democratic Party,2015-09-25T00:00:00Z,2018-03-06T00:00:00Z,"Mayor of Nashville, Tennessee",Nashville
http://www.wikidata.org/entity/Q435010,Mel Martínez,1946-10-23T00:00:00Z,male,Republican Party,1998-01-01T00:00:00Z,2001-01-01T00:00:00Z,"Mayor of Orange County, Florida",Orange County
http://www.wikidata.org/entity/Q6818968,Meredith P. Snyder,1859-10-22T00:00:00Z,male,Democratic Party,1896-12-16T00:00:00Z,1898-12-15T00:00:00Z,Mayor of the City of Los Angeles,Los Angeles
http://www.wikidata.org/entity/Q6818968,Meredith P. Snyder,1859-10-22T00:00:00Z,male,Democratic Party,1900-12-12T00:00:00Z,1904-12-08T00:00:00Z,Mayor of the City of Los Angeles,Los Angeles
http://www.wikidata.org/entity/Q6818968,Meredith P. Snyder,1859-10-22T00:00:00Z,male,Democratic Party,1919-07-01T00:00:00Z,1921-07-01T00:00:00Z,Mayor of the City of Los Angeles,Los Angeles
http://www.wikidata.org/entity/Q491938,Michael Anthony Bilandic,1923-02-13T00:00:00Z,male,Democratic Party,1976-12-20T00:00:00Z,1979-04-16T00:00:00Z,Mayor of Chicago,Chicago
http://www.wikidata.org/entity/Q6828322,Michael B. Coleman,1954-11-18T00:00:00Z,male,Democratic Party,2000-01-01T00:00:00Z,2016-01-01T00:00:00Z,"Mayor of Columbus, Ohio",Columbus
http://www.wikidata.org/entity/Q607,Michael Bloomberg,1942-02-14T00:00:00Z,male,Republican Party,2002-01-01T00:00:00Z,2013-12-31T00:00:00Z,Mayor of New York City,New York City
http://www.wikidata.org/entity/Q607,Michael Bloomberg,1942-02-14T00:00:00Z,male,Democratic Party,2002-01-01T00:00:00Z,2013-12-31T00:00:00Z,Mayor of New York City,New York City
http://www.wikidata.org/entity/Q607,Michael Bloomberg,1942-02-14T00:00:00Z,male,independent politician,2002-01-01T00:00:00Z,2013-12-31T00:00:00Z,Mayor of New York City,New York City
http://www.wikidata.org/entity/Q6830931,Michael Hancock,1969-01-01T00:00:00Z,male,Democratic Party,2011-07-18T00:00:00Z,2023-07-17T00:00:00Z,"Mayor of Denver, Colorado",Denver
http://www.wikidata.org/entity/Q14948825,Michael K. Winder,1976-01-27T00:00:00Z,male,Republican Party,2010-01-04T00:00:00Z,2014-01-06T00:00:00Z,"Mayor of West Valley City, Utah",West Valley City
http://www.wikidata.org/entity/Q2607186,Michael McGinn,1959-12-17T00:00:00Z,male,Democratic Party,2010-01-01T00:00:00Z,2013-12-31T00:00:00Z,Mayor of Seattle,Seattle
http://www.wikidata.org/entity/Q742100,Michael Nutter,1957-06-29T00:00:00Z,male,Democratic Party,2008-01-07T00:00:00Z,2016-01-04T00:00:00Z,"Mayor of Philadelphia, Pennsylvania",Philadelphia
http://www.wikidata.org/entity/Q11989277,Michael R. White,1951-08-13T00:00:00Z,male,Democratic Party,1990-01-01T00:00:00Z,2001-12-31T00:00:00Z,mayor of Cleveland,Cleveland
http://www.wikidata.org/entity/Q107291369,Mike McElroy,1952-03-02T00:00:00Z,male,Republican Party,2011-01-01T00:00:00Z,2015-01-01T00:00:00Z,"Mayor of Decatur, Illinois",Decatur
http://www.wikidata.org/entity/Q19662567,Mike McGuire,1979-07-07T00:00:00Z,male,California Democratic Party,2006-01-01T00:00:00Z,2010-01-01T00:00:00Z,"Mayor of Healdsburg, California",Healdsburg
http://www.wikidata.org/entity/Q16222376,Mike Pantelides,1983-09-05T00:00:00Z,male,Republican Party,2013-12-02T00:00:00Z,2017-12-04T00:00:00Z,Mayor of Annapolis,Annapolis
http://www.wikidata.org/entity/Q6848512,Mike Rawlings,1955-08-25T00:00:00Z,male,Democratic Party,2011-06-27T00:00:00Z,2019-06-17T00:00:00Z,"Mayor of Dallas, Texas",Dallas
http://www.wikidata.org/entity/Q1934655,Miles Ross,1827-04-30T00:00:00Z,male,Democratic Party,1867-01-01T00:00:00Z,1869-01-01T00:00:00Z,"Mayor of New Brunswick, New Jersey",New Brunswick
http://www.wikidata.org/entity/Q6861338,Milton Milan,1962-11-10T00:00:00Z,male,Democratic Party,1997-01-01T00:00:00Z,2000-01-01T00:00:00Z,"Mayor of Camden, New Jersey",Camden
http://www.wikidata.org/entity/Q17102180,Miro Weinberger,1970-02-25T00:00:00Z,male,Democratic Party,2012-04-01T00:00:00Z,2024-04-01T00:00:00Z,"Mayor of Burlington, Vermont",Burlington
http://www.wikidata.org/entity/Q28037398,Molly Joseph Ward,1961-03-15T00:00:00Z,female,Democratic Party,2008-07-01T00:00:00Z,2013-10-04T00:00:00Z,"Mayor of Hampton, Virginia",Hampton
http://www.wikidata.org/entity/Q1946678,Moon Landrieu,1930-07-23T00:00:00Z,male,Democratic Party,1970-05-04T00:00:00Z,1978-05-01T00:00:00Z,Mayor of New Orleans,New Orleans
http://www.wikidata.org/entity/Q16983352,Nan Whaley,1976-01-23T00:00:00Z,female,Democratic Party,2014-01-04T00:00:00Z,2022-01-04T00:00:00Z,"Mayor of Dayton, Ohio",Dayton
http://www.wikidata.org/entity/Q16983352,Nan Whaley,1976-01-23T00:00:00Z,female,Democratic Party,2014-01-04T00:00:00Z,2022-01-04T00:00:00Z,"Mayor of Dayton, Ohio",City of Dayton
http://www.wikidata.org/entity/Q291690,Nancy Hollister,1949-05-22T00:00:00Z,female,Republican Party,1984-01-01T00:00:00Z,1991-03-22T00:00:00Z,"Mayor of Marietta, Ohio",Marietta
http://www.wikidata.org/entity/Q6962841,Nancy McFarlane,1955-07-20T00:00:00Z,female,independent politician,2011-12-05T00:00:00Z,2019-12-02T00:00:00Z,"Mayor of Raleigh, North Carolina",Raleigh
http://www.wikidata.org/entity/Q6969279,Nathan P. Payne,1837-08-13T00:00:00Z,male,Democratic Party,1876-01-01T00:00:00Z,1876-12-31T00:00:00Z,mayor of Cleveland,Cleveland
http://www.wikidata.org/entity/Q6969480,Nathaniel B. Shurtleff,1810-06-22T00:00:00Z,male,Democratic Party,1868-01-06T00:00:00Z,1871-01-02T00:00:00Z,Mayor of Boston,Boston
http://www.wikidata.org/entity/Q16007758,Neal Blaisdell,1902-11-06T00:00:00Z,male,Republican Party,1955-01-01T00:00:00Z,1969-01-01T00:00:00Z,Mayor of Honolulu,Honolulu County
http://www.wikidata.org/entity/Q373606,Neil Goldschmidt,1940-06-16T00:00:00Z,male,Democratic Party,1973-01-02T00:00:00Z,1979-08-15T00:00:00Z,"Mayor of Portland, Oregon",Portland
http://www.wikidata.org/entity/Q373606,Neil Goldschmidt,1940-06-16T00:00:00Z,male,Democratic Party,1973-01-03T00:00:00Z,1979-01-03T00:00:00Z,"Mayor of Portland, Oregon",Portland
http://www.wikidata.org/entity/Q6990560,Nelson Hayward,1810-01-01T00:00:00Z,male,Democratic Party,1843-01-01T00:00:00Z,1843-12-31T00:00:00Z,mayor of Cleveland,Cleveland
http://www.wikidata.org/entity/Q6990783,Nelson Wolff,1940-01-01T00:00:00Z,male,Democratic Party,1991-01-01T00:00:00Z,1995-01-01T00:00:00Z,Mayor of San Antonio,San Antonio
