personLabel,birthDate,genderLabel,partyLabel,start,end,positionLabel,cityLabel,eduLabel,eduTypeLabel
Ashton Hayward,1969-04-15T00:00:00Z,male,Republican Party,2011-01-10T00:00:00Z,2018-11-27T00:00:00Z,Mayor of Pensacola,Pensacola,Florida State University,public university
Ashton Hayward,1969-04-15T00:00:00Z,male,Republican Party,2011-01-10T00:00:00Z,2018-11-27T00:00:00Z,Mayor of Pensacola,Pensacola,Florida State University,public educational institution of the United States
Ashton Hayward,1969-04-15T00:00:00Z,male,Republican Party,2011-01-10T00:00:00Z,2018-11-27T00:00:00Z,Mayor of Pensacola,Pensacola,Pensacola Catholic High School,high school
Austin Quinn-Davidson,1979-01-01T00:00:00Z,female,independent politician,2020-10-23T00:00:00Z,2021-07-01T00:00:00Z,"Mayor of Anchorage, Alaska",Anchorage,"University of California, Davis, School of Law",organization
Austin Quinn-Davidson,1979-01-01T00:00:00Z,female,independent politician,2020-10-23T00:00:00Z,2021-07-01T00:00:00Z,"Mayor of Anchorage, Alaska",Anchorage,"University of California, Davis, School of Law",law school
Austin Quinn-Davidson,1979-01-01T00:00:00Z,female,independent politician,2020-10-23T00:00:00Z,2021-07-01T00:00:00Z,"Mayor of Anchorage, Alaska",Anchorage,"University of California, Davis, School of Law",professional school
Austin Quinn-Davidson,1979-01-01T00:00:00Z,female,independent politician,2020-10-23T00:00:00Z,2021-07-01T00:00:00Z,"Mayor of Anchorage, Alaska",Anchorage,"University of California, Santa Barbara",university
Austin Quinn-Davidson,1979-01-01T00:00:00Z,female,independent politician,2020-10-23T00:00:00Z,2021-07-01T00:00:00Z,"Mayor of Anchorage, Alaska",Anchorage,"University of California, Santa Barbara",public university
Austin Quinn-Davidson,1979-01-01T00:00:00Z,female,independent politician,2020-10-23T00:00:00Z,2021-07-01T00:00:00Z,"Mayor of Anchorage, Alaska",Anchorage,"University of California, Santa Barbara",university building
Austin Quinn-Davidson,1979-01-01T00:00:00Z,female,independent politician,2020-10-23T00:00:00Z,2021-07-01T00:00:00Z,"Mayor of Anchorage, Alaska",Anchorage,"University of California, Santa Barbara",public educational institution of the United States
Bao Nguyen,1980-01-01T00:00:00Z,male,Democratic Party,2014-12-09T00:00:00Z,2016-12-13T00:00:00Z,"Mayor of Garden Grove, California",Garden Grove,Garden Grove High School,high school
Bao Nguyen,1980-01-01T00:00:00Z,male,Democratic Party,2014-12-09T00:00:00Z,2016-12-13T00:00:00Z,"Mayor of Garden Grove, California",Garden Grove,Garden Grove High School,public school
Bao Nguyen,1980-01-01T00:00:00Z,male,Democratic Party,2014-12-09T00:00:00Z,2016-12-13T00:00:00Z,"Mayor of Garden Grove, California",Garden Grove,Naropa University,university
Bao Nguyen,1980-01-01T00:00:00Z,male,Democratic Party,2014-12-09T00:00:00Z,2016-12-13T00:00:00Z,"Mayor of Garden Grove, California",Garden Grove,Naropa University,private not-for-profit educational institution
Bao Nguyen,1980-01-01T00:00:00Z,male,Democratic Party,2014-12-09T00:00:00Z,2016-12-13T00:00:00Z,"Mayor of Garden Grove, California",Garden Grove,"University of California, Irvine",public educational institution of the United States
Bao Nguyen,1980-01-01T00:00:00Z,male,Democratic Party,2014-12-09T00:00:00Z,2016-12-13T00:00:00Z,"Mayor of Garden Grove, California",Garden Grove,"University of California, Irvine",public research university
Barbara Bass,1954-01-29T00:00:00Z,female,Republican Party,2008-05-01T00:00:00Z,2014-05-01T00:00:00Z,"Mayor of Tyler, Texas",Tyler,East Texas A&M University,university
Barbara Bass,1954-01-29T00:00:00Z,female,Republican Party,2008-05-01T00:00:00Z,2014-05-01T00:00:00Z,"Mayor of Tyler, Texas",Tyler,East Texas A&M University,public educational institution of the United States
Barry E. DuVal,1959-08-07T00:00:00Z,male,Republican Party,1990-07-01T00:00:00Z,1996-06-30T00:00:00Z,"Mayor of Newport News, Virginia",Newport News,James Madison University,public university
Barry E. DuVal,1959-08-07T00:00:00Z,male,Republican Party,1990-07-01T00:00:00Z,1996-06-30T00:00:00Z,"Mayor of Newport News, Virginia",Newport News,James Madison University,public educational institution of the United States
Ben Boo,1925-01-21T00:00:00Z,male,Republican Party of Minnesota,1967-01-01T00:00:00Z,1975-01-01T00:00:00Z,"Mayor of Duluth, Minnesota",Duluth,Pine City High School,high school
Ben McAdams,1974-12-05T00:00:00Z,male,Democratic Party,2013-01-07T00:00:00Z,2019-01-02T00:00:00Z,"Mayor of Salt Lake City, Utah",Salt Lake City,Columbia Law School,law school
Ben McAdams,1974-12-05T00:00:00Z,male,Utah Democratic Party,2013-01-07T00:00:00Z,2019-01-02T00:00:00Z,"Mayor of Salt Lake City, Utah",Salt Lake City,Columbia Law School,law school
Ben McAdams,1974-12-05T00:00:00Z,male,Democratic Party,2013-01-07T00:00:00Z,2019-01-02T00:00:00Z,"Mayor of Salt Lake City, Utah",Salt Lake City,University of Utah,public educational institution of the United States
Ben McAdams,1974-12-05T00:00:00Z,male,Utah Democratic Party,2013-01-07T00:00:00Z,2019-01-02T00:00:00Z,"Mayor of Salt Lake City, Utah",Salt Lake City,University of Utah,public educational institution of the United States
Ben McAdams,1974-12-05T00:00:00Z,male,Democratic Party,2013-01-07T00:00:00Z,2019-01-02T00:00:00Z,"Mayor of Salt Lake City, Utah",Salt Lake City,University of Utah,public research university
Ben McAdams,1974-12-05T00:00:00Z,male,Utah Democratic Party,2013-01-07T00:00:00Z,2019-01-02T00:00:00Z,"Mayor of Salt Lake City, Utah",Salt Lake City,University of Utah,public research university
Ben McAdams,1974-12-05T00:00:00Z,male,Democratic Party,2013-01-07T00:00:00Z,2019-01-02T00:00:00Z,"Mayor of Salt Lake City, Utah",Salt Lake City,Viewmont High School,high school
Ben McAdams,1974-12-05T00:00:00Z,male,Utah Democratic Party,2013-01-07T00:00:00Z,2019-01-02T00:00:00Z,"Mayor of Salt Lake City, Utah",Salt Lake City,Viewmont High School,high school
Ben McAdams,1974-12-05T00:00:00Z,male,Democratic Party,2013-01-07T00:00:00Z,2019-01-02T00:00:00Z,"Mayor of Salt Lake City, Utah",Salt Lake City,Viewmont High School,public school
Ben McAdams,1974-12-05T00:00:00Z,male,Utah Democratic Party,2013-01-07T00:00:00Z,2019-01-02T00:00:00Z,"Mayor of Salt Lake City, Utah",Salt Lake City,Viewmont High School,public school
Bernard C. Young,1954-06-26T00:00:00Z,male,Democratic Party,2019-05-02T00:00:00Z,2020-12-08T00:00:00Z,Mayor of Baltimore,Baltimore,Baltimore City Community College,community college
Bernard C. Young,1954-06-26T00:00:00Z,male,Democratic Party,2019-05-02T00:00:00Z,2020-12-08T00:00:00Z,Mayor of Baltimore,Baltimore,Baltimore City Community College,public educational institution of the United States
Bernard Carvalho,1961-09-29T00:00:00Z,male,Democratic Party,2008-12-01T00:00:00Z,2018-12-03T00:00:00Z,Mayor of Kauai,Kauai County,University of Hawaiʻi System,university
Bernard Carvalho,1961-09-29T00:00:00Z,male,Democratic Party,2008-12-01T00:00:00Z,2018-12-03T00:00:00Z,Mayor of Kauai,Kauai County,University of Hawaiʻi System,state university system
Bernard Carvalho,1961-09-29T00:00:00Z,male,Democratic Party,2008-12-01T00:00:00Z,2018-12-03T00:00:00Z,Mayor of Kauai,Kauai County,University of Hawaiʻi System,open-access publisher
Bernie Sanders,1941-09-08T00:00:00Z,male,Democratic Party,1981-04-06T00:00:00Z,1989-04-04T00:00:00Z,"Mayor of Burlington, Vermont",Burlington,Brooklyn College,college
Bernie Sanders,1941-09-08T00:00:00Z,male,independent politician,1981-04-06T00:00:00Z,1989-04-04T00:00:00Z,"Mayor of Burlington, Vermont",Burlington,Brooklyn College,college
Bernie Sanders,1941-09-08T00:00:00Z,male,Liberty Union Party,1981-04-06T00:00:00Z,1989-04-04T00:00:00Z,"Mayor of Burlington, Vermont",Burlington,Brooklyn College,college
Bernie Sanders,1941-09-08T00:00:00Z,male,Democratic Party,1981-04-06T00:00:00Z,1989-04-04T00:00:00Z,"Mayor of Burlington, Vermont",Burlington,Brooklyn College,public educational institution of the United States
Bernie Sanders,1941-09-08T00:00:00Z,male,independent politician,1981-04-06T00:00:00Z,1989-04-04T00:00:00Z,"Mayor of Burlington, Vermont",Burlington,Brooklyn College,public educational institution of the United States
Bernie Sanders,1941-09-08T00:00:00Z,male,Liberty Union Party,1981-04-06T00:00:00Z,1989-04-04T00:00:00Z,"Mayor of Burlington, Vermont",Burlington,Brooklyn College,public educational institution of the United States
Bernie Sanders,1941-09-08T00:00:00Z,male,Democratic Party,1981-04-06T00:00:00Z,1989-04-04T00:00:00Z,"Mayor of Burlington, Vermont",Burlington,James Madison High School,high school
Bernie Sanders,1941-09-08T00:00:00Z,male,independent politician,1981-04-06T00:00:00Z,1989-04-04T00:00:00Z,"Mayor of Burlington, Vermont",Burlington,James Madison High School,high school
Bernie Sanders,1941-09-08T00:00:00Z,male,Liberty Union Party,1981-04-06T00:00:00Z,1989-04-04T00:00:00Z,"Mayor of Burlington, Vermont",Burlington,James Madison High School,high school
Bernie Sanders,1941-09-08T00:00:00Z,male,Democratic Party,1981-04-06T00:00:00Z,1989-04-04T00:00:00Z,"Mayor of Burlington, Vermont",Burlington,University of Chicago,school
Bernie Sanders,1941-09-08T00:00:00Z,male,independent politician,1981-04-06T00:00:00Z,1989-04-04T00:00:00Z,"Mayor of Burlington, Vermont",Burlington,University of Chicago,school
Bernie Sanders,1941-09-08T00:00:00Z,male,Liberty Union Party,1981-04-06T00:00:00Z,1989-04-04T00:00:00Z,"Mayor of Burlington, Vermont",Burlington,University of Chicago,school
Bernie Sanders,1941-09-08T00:00:00Z,male,Democratic Party,1981-04-06T00:00:00Z,1989-04-04T00:00:00Z,"Mayor of Burlington, Vermont",Burlington,University of Chicago,private university
Bernie Sanders,1941-09-08T00:00:00Z,male,independent politician,1981-04-06T00:00:00Z,1989-04-04T00:00:00Z,"Mayor of Burlington, Vermont",Burlington,University of Chicago,private university
Bernie Sanders,1941-09-08T00:00:00Z,male,Liberty Union Party,1981-04-06T00:00:00Z,1989-04-04T00:00:00Z,"Mayor of Burlington, Vermont",Burlington,University of Chicago,private university
Bernie Sanders,1941-09-08T00:00:00Z,male,Democratic Party,1981-04-06T00:00:00Z,1989-04-04T00:00:00Z,"Mayor of Burlington, Vermont",Burlington,University of Chicago,research university
Bernie Sanders,1941-09-08T00:00:00Z,male,independent politician,1981-04-06T00:00:00Z,1989-04-04T00:00:00Z,"Mayor of Burlington, Vermont",Burlington,University of Chicago,research university
Bernie Sanders,1941-09-08T00:00:00Z,male,Liberty Union Party,1981-04-06T00:00:00Z,1989-04-04T00:00:00Z,"Mayor of Burlington, Vermont",Burlington,University of Chicago,research university
Bernie Sanders,1941-09-08T00:00:00Z,male,Democratic Party,1981-04-06T00:00:00Z,1989-04-04T00:00:00Z,"Mayor of Burlington, Vermont",Burlington,University of Chicago,private not-for-profit educational institution
Bernie Sanders,1941-09-08T00:00:00Z,male,independent politician,1981-04-06T00:00:00Z,1989-04-04T00:00:00Z,"Mayor of Burlington, Vermont",Burlington,University of Chicago,private not-for-profit educational institution
Bernie Sanders,1941-09-08T00:00:00Z,male,Liberty Union Party,1981-04-06T00:00:00Z,1989-04-04T00:00:00Z,"Mayor of Burlington, Vermont",Burlington,University of Chicago,private not-for-profit educational institution
Beth Finch,1921-01-01T00:00:00Z,female,Democratic Party,1975-01-01T00:00:00Z,1981-01-01T00:00:00Z,"Mayor of Fayetteville, North Carolina",Fayetteville,University of North Carolina at Chapel Hill,public educational institution of the United States
Beth Finch,1921-01-01T00:00:00Z,female,Democratic Party,1975-01-01T00:00:00Z,1981-01-01T00:00:00Z,"Mayor of Fayetteville, North Carolina",Fayetteville,University of North Carolina at Chapel Hill,public research university
Beth Van Duyne,1970-11-16T00:00:00Z,female,Republican Party,2011-01-01T00:00:00Z,2017-05-01T00:00:00Z,"Mayor of Irving, Texas",Irving,Cornell University,land-grant university
Beth Van Duyne,1970-11-16T00:00:00Z,female,Republican Party,2011-01-01T00:00:00Z,2017-05-01T00:00:00Z,"Mayor of Irving, Texas",Irving,Cornell University,private university
Beth Van Duyne,1970-11-16T00:00:00Z,female,Republican Party,2011-01-01T00:00:00Z,2017-05-01T00:00:00Z,"Mayor of Irving, Texas",Irving,Cornell University,sun grant institution
Beth Van Duyne,1970-11-16T00:00:00Z,female,Republican Party,2011-01-01T00:00:00Z,2017-05-01T00:00:00Z,"Mayor of Irving, Texas",Irving,Cornell University,research university
Beth Van Duyne,1970-11-16T00:00:00Z,female,Republican Party,2011-01-01T00:00:00Z,2017-05-01T00:00:00Z,"Mayor of Irving, Texas",Irving,Cornell University,private not-for-profit educational institution
Beth Van Duyne,1970-11-16T00:00:00Z,female,Republican Party,2011-01-01T00:00:00Z,2017-05-01T00:00:00Z,"Mayor of Irving, Texas",Irving,Greenhill School,school
Betsy Hodges,1969-09-07T00:00:00Z,female,Democratic Party,2014-01-02T00:00:00Z,2017-12-31T00:00:00Z,Mayor of Minneapolis,Minneapolis,Bryn Mawr College,university
Betsy Hodges,1969-09-07T00:00:00Z,female,Minnesota Democratic–Farmer–Labor Party,2014-01-02T00:00:00Z,2017-12-31T00:00:00Z,Mayor of Minneapolis,Minneapolis,Bryn Mawr College,university
Betsy Hodges,1969-09-07T00:00:00Z,female,Democratic Party,2014-01-02T00:00:00Z,2017-12-31T00:00:00Z,Mayor of Minneapolis,Minneapolis,Bryn Mawr College,cemetery
Betsy Hodges,1969-09-07T00:00:00Z,female,Minnesota Democratic–Farmer–Labor Party,2014-01-02T00:00:00Z,2017-12-31T00:00:00Z,Mayor of Minneapolis,Minneapolis,Bryn Mawr College,cemetery
Betsy Hodges,1969-09-07T00:00:00Z,female,Democratic Party,2014-01-02T00:00:00Z,2017-12-31T00:00:00Z,Mayor of Minneapolis,Minneapolis,Bryn Mawr College,women's college
Betsy Hodges,1969-09-07T00:00:00Z,female,Minnesota Democratic–Farmer–Labor Party,2014-01-02T00:00:00Z,2017-12-31T00:00:00Z,Mayor of Minneapolis,Minneapolis,Bryn Mawr College,women's college
Betsy Hodges,1969-09-07T00:00:00Z,female,Democratic Party,2014-01-02T00:00:00Z,2017-12-31T00:00:00Z,Mayor of Minneapolis,Minneapolis,Bryn Mawr College,private not-for-profit educational institution
Betsy Hodges,1969-09-07T00:00:00Z,female,Minnesota Democratic–Farmer–Labor Party,2014-01-02T00:00:00Z,2017-12-31T00:00:00Z,Mayor of Minneapolis,Minneapolis,Bryn Mawr College,private not-for-profit educational institution
Betsy Hodges,1969-09-07T00:00:00Z,female,Democratic Party,2014-01-02T00:00:00Z,2017-12-31T00:00:00Z,Mayor of Minneapolis,Minneapolis,University of Wisconsin–Madison,land-grant university
Betsy Hodges,1969-09-07T00:00:00Z,female,Minnesota Democratic–Farmer–Labor Party,2014-01-02T00:00:00Z,2017-12-31T00:00:00Z,Mayor of Minneapolis,Minneapolis,University of Wisconsin–Madison,land-grant university
Betsy Hodges,1969-09-07T00:00:00Z,female,Democratic Party,2014-01-02T00:00:00Z,2017-12-31T00:00:00Z,Mayor of Minneapolis,Minneapolis,University of Wisconsin–Madison,public educational institution of the United States
Betsy Hodges,1969-09-07T00:00:00Z,female,Minnesota Democratic–Farmer–Labor Party,2014-01-02T00:00:00Z,2017-12-31T00:00:00Z,Mayor of Minneapolis,Minneapolis,University of Wisconsin–Madison,public educational institution of the United States
Betsy Hodges,1969-09-07T00:00:00Z,female,Democratic Party,2014-01-02T00:00:00Z,2017-12-31T00:00:00Z,Mayor of Minneapolis,Minneapolis,University of Wisconsin–Madison,public research university
Betsy Hodges,1969-09-07T00:00:00Z,female,Minnesota Democratic–Farmer–Labor Party,2014-01-02T00:00:00Z,2017-12-31T00:00:00Z,Mayor of Minneapolis,Minneapolis,University of Wisconsin–Madison,public research university
Betsy Hodges,1969-09-07T00:00:00Z,female,Democratic Party,2014-01-02T00:00:00Z,2017-12-31T00:00:00Z,Mayor of Minneapolis,Minneapolis,Wayzata High School,high school
Betsy Hodges,1969-09-07T00:00:00Z,female,Minnesota Democratic–Farmer–Labor Party,2014-01-02T00:00:00Z,2017-12-31T00:00:00Z,Mayor of Minneapolis,Minneapolis,Wayzata High School,high school
Betsy Price,1949-10-21T00:00:00Z,female,Republican Party,2011-07-12T00:00:00Z,2021-06-15T00:00:00Z,"Mayor of Fort Worth, Texas",Fort Worth,University of Texas at Arlington,public educational institution of the United States
Betsy Price,1949-10-21T00:00:00Z,female,Republican Party,2011-07-12T00:00:00Z,2021-06-15T00:00:00Z,"Mayor of Fort Worth, Texas",Fort Worth,University of Texas at Arlington,public research university
Bill Bell,1941-01-01T00:00:00Z,male,Democratic Party,2001-01-01T00:00:00Z,2017-01-01T00:00:00Z,"Mayor of Durham, North Carolina",Durham,Atkins High School,school building
Bill Bell,1941-01-01T00:00:00Z,male,Democratic Party,2001-01-01T00:00:00Z,2017-01-01T00:00:00Z,"Mayor of Durham, North Carolina",Durham,Howard University,school
Bill Bell,1941-01-01T00:00:00Z,male,Democratic Party,2001-01-01T00:00:00Z,2017-01-01T00:00:00Z,"Mayor of Durham, North Carolina",Durham,Howard University,private university
Bill Bell,1941-01-01T00:00:00Z,male,Democratic Party,2001-01-01T00:00:00Z,2017-01-01T00:00:00Z,"Mayor of Durham, North Carolina",Durham,Howard University,historically black college or university
Bill Bell,1941-01-01T00:00:00Z,male,Democratic Party,2001-01-01T00:00:00Z,2017-01-01T00:00:00Z,"Mayor of Durham, North Carolina",Durham,Howard University,private not-for-profit educational institution
Bill Bell,1941-01-01T00:00:00Z,male,Democratic Party,2001-01-01T00:00:00Z,2017-01-01T00:00:00Z,"Mayor of Durham, North Carolina",Durham,New York University,school
Bill Bell,1941-01-01T00:00:00Z,male,Democratic Party,2001-01-01T00:00:00Z,2017-01-01T00:00:00Z,"Mayor of Durham, North Carolina",Durham,New York University,workplace
Bill Bell,1941-01-01T00:00:00Z,male,Democratic Party,2001-01-01T00:00:00Z,2017-01-01T00:00:00Z,"Mayor of Durham, North Carolina",Durham,New York University,private university
Bill Bell,1941-01-01T00:00:00Z,male,Democratic Party,2001-01-01T00:00:00Z,2017-01-01T00:00:00Z,"Mayor of Durham, North Carolina",Durham,New York University,research university
Bill Bell,1941-01-01T00:00:00Z,male,Democratic Party,2001-01-01T00:00:00Z,2017-01-01T00:00:00Z,"Mayor of Durham, North Carolina",Durham,New York University,private not-for-profit educational institution
