person,personLabel,birthDate,genderLabel,partyLabel,start,end,positionLabel,cityLabel,start_year,end_year,birth_year,age_at_start
http://www.wikidata.org/entity/Q18217447,Charles Dennison Sweet,1858-07-16 00:00:00+00:00,male,Democratic Party,1881-01-01 00:00:00+00:00,1882-01-01 00:00:00+00:00,"Mayor of Orlando, Florida",Orlando,1881,1882,1858,23
http://www.wikidata.org/entity/Q5077177,Charles E. Sebastian,1873-03-30 00:00:00+00:00,male,Democratic Party,1915-07-01 00:00:00+00:00,1916-09-02 00:00:00+00:00,Mayor of the City of Los Angeles,Los Angeles,1915,1916,1873,42
http://www.wikidata.org/entity/Q65807408,Charles F. Easley,1853-07-30 00:00:00+00:00,male,Democratic Party,1895-01-01 00:00:00+00:00,1896-01-01 00:00:00+00:00,Alcalde-Mayor of Santa Fe,Santa Fe,1895,1896,1853,42
http://www.wikidata.org/entity/Q5077570,Charles F. Weaver,1858-01-01 00:00:00+00:00,male,Republican Party,1927-01-04 00:00:00+00:00,1928-01-01 00:00:00+00:00,"Mayor of Ashland, Kentucky",Ashland,1927,1928,1858,69
http://www.wikidata.org/entity/Q5078071,Charles Godfrey Gunther,1822-02-07 00:00:00+00:00,male,Democratic Party,1864-01-01 00:00:00+00:00,1866-01-01 00:00:00+00:00,Mayor of New York City,New York City,1864,1866,1822,42
http://www.wikidata.org/entity/Q5078587,Charles H. Kline,1870-12-25 00:00:00+00:00,male,Republican Party,1926-01-04 00:00:00+00:00,1933-03-31 00:00:00+00:00,"Mayor of Pittsburgh, Pennsylvania",Pittsburgh,1926,1933,1870,56
http://www.wikidata.org/entity/Q85475420,Charles H. Manly,1843-09-16 00:00:00+00:00,male,Democratic Party,1890-01-01 00:00:00+00:00,1891-01-01 00:00:00+00:00,"Mayor of Ann Arbor, Michigan",Ann Arbor,1890,1891,1843,47
http://www.wikidata.org/entity/Q5078564,Charles Henry Gartrell,1914-07-28 00:00:00+00:00,male,Democratic Party,1968-01-01 00:00:00+00:00,1972-01-01 00:00:00+00:00,"Mayor of Ashland, Kentucky",Ashland,1968,1972,1914,54
http://www.wikidata.org/entity/Q18157728,Charles Henry Munger,1845-01-01 00:00:00+00:00,male,Democratic Party,1878-01-01 00:00:00+00:00,1879-01-01 00:00:00+00:00,"Mayor of Orlando, Florida",Orlando,1878,1879,1845,33
http://www.wikidata.org/entity/Q5079657,Charles Kiva Krieger,1914-04-05 00:00:00+00:00,male,Republican Party,1971-08-05 00:00:00+00:00,1971-11-08 00:00:00+00:00,"Mayor of Jersey City, New Jersey",Jersey City,1971,1971,1914,57
http://www.wikidata.org/entity/Q5079657,Charles Kiva Krieger,1914-04-05 00:00:00+00:00,male,Democratic Party,1971-08-05 00:00:00+00:00,1971-11-08 00:00:00+00:00,"Mayor of Jersey City, New Jersey",Jersey City,1971,1971,1914,57
http://www.wikidata.org/entity/Q60379303,Charles M. Fassett,1858-12-23 00:00:00+00:00,male,Republican Party,1914-01-01 00:00:00+00:00,1916-01-01 00:00:00+00:00,"Mayor of Spokane, Washington",Spokane,1914,1916,1858,56
http://www.wikidata.org/entity/Q60379303,Charles M. Fassett,1858-12-23 00:00:00+00:00,male,Republican Party,1918-01-01 00:00:00+00:00,1920-01-01 00:00:00+00:00,"Mayor of Spokane, Washington",Spokane,1918,1920,1858,60
http://www.wikidata.org/entity/Q5081626,Charles Phelps Taft II,1897-09-20 00:00:00+00:00,male,Republican Party,1955-01-01 00:00:00+00:00,1957-01-01 00:00:00+00:00,"mayor of Cincinnati, Ohio",Cincinnati,1955,1957,1897,58
http://www.wikidata.org/entity/Q114842118,Charles R. Barber,1901-04-19 00:00:00+00:00,male,Republican Party,1936-01-01 00:00:00+00:00,1947-01-01 00:00:00+00:00,"Mayor of Erie, Pennsylvania",Erie,1936,1947,1901,35
http://www.wikidata.org/entity/Q5081810,Charles R. Boutin,1942-06-07 00:00:00+00:00,male,Republican Party,1994-01-01 00:00:00+00:00,1998-01-01 00:00:00+00:00,"Mayor of Aberdeen, New Jersey",Aberdeen Township,1994,1998,1942,52
http://www.wikidata.org/entity/Q5082509,Charles Siedler,1839-05-24 00:00:00+00:00,male,Republican Party,1876-05-01 00:00:00+00:00,1878-05-05 00:00:00+00:00,"Mayor of Jersey City, New Jersey",Jersey City,1876,1878,1839,37
http://www.wikidata.org/entity/Q5082306,Charles Stanley Witkowski,1907-03-04 00:00:00+00:00,male,Democratic Party,1957-07-01 00:00:00+00:00,1961-06-30 00:00:00+00:00,"Mayor of Jersey City, New Jersey",Jersey City,1957,1961,1907,50
http://www.wikidata.org/entity/Q21069557,Charles Sydney Smith,1828-10-04 00:00:00+00:00,male,Republican Party,1891-01-01 00:00:00+00:00,1892-01-01 00:00:00+00:00,"Mayor of Providence, Rhode Island",Providence,1891,1892,1828,63
http://www.wikidata.org/entity/Q887229,Charles W. Bryan,1867-02-10 00:00:00+00:00,male,Democratic Party,1915-01-01 00:00:00+00:00,1917-01-01 00:00:00+00:00,"Mayor of Lincoln, Nebraska",Lincoln,1915,1917,1867,48
http://www.wikidata.org/entity/Q887229,Charles W. Bryan,1867-02-10 00:00:00+00:00,male,Democratic Party,1935-01-01 00:00:00+00:00,1937-01-01 00:00:00+00:00,"Mayor of Lincoln, Nebraska",Lincoln,1935,1937,1867,68
http://www.wikidata.org/entity/Q30518909,Charles W. Kilgore,1855-02-20 00:00:00+00:00,male,Democratic Party,1879-01-01 00:00:00+00:00,1881-01-01 00:00:00+00:00,"Mayor of Muncie, Indiana",Muncie,1879,1881,1855,24
http://www.wikidata.org/entity/Q30569475,Charles W. Sherritt,1854-04-09 00:00:00+00:00,male,Republican Party,1902-01-01 00:00:00+00:00,1906-01-01 00:00:00+00:00,"Mayor of Muncie, Indiana",Muncie,1902,1906,1854,48
http://www.wikidata.org/entity/Q5083485,Charles Wheeler,1926-08-10 00:00:00+00:00,male,Democratic Party,1971-04-10 00:00:00+00:00,1979-04-10 00:00:00+00:00,"Mayor of Kansas City, Missouri",Kansas City,1971,1979,1926,45
http://www.wikidata.org/entity/Q1066931,Charlie Luken,1951-07-18 00:00:00+00:00,male,Democratic Party,1984-01-01 00:00:00+00:00,1991-01-02 00:00:00+00:00,"mayor of Cincinnati, Ohio",Cincinnati,1984,1991,1951,33
http://www.wikidata.org/entity/Q1066931,Charlie Luken,1951-07-18 00:00:00+00:00,male,Democratic Party,1984-01-01 00:00:00+00:00,2005-12-31 00:00:00+00:00,"mayor of Cincinnati, Ohio",Cincinnati,1984,2005,1951,33
http://www.wikidata.org/entity/Q1066931,Charlie Luken,1951-07-18 00:00:00+00:00,male,Democratic Party,1999-01-01 00:00:00+00:00,1991-01-02 00:00:00+00:00,"mayor of Cincinnati, Ohio",Cincinnati,1999,1991,1951,48
http://www.wikidata.org/entity/Q1066931,Charlie Luken,1951-07-18 00:00:00+00:00,male,Democratic Party,1999-01-01 00:00:00+00:00,2005-12-31 00:00:00+00:00,"mayor of Cincinnati, Ohio",Cincinnati,1999,2005,1951,48
http://www.wikidata.org/entity/Q5091903,Cheri Barry,1955-04-19 00:00:00+00:00,female,Republican Party,2009-07-01 00:00:00+00:00,2013-07-01 00:00:00+00:00,"Mayor of Meridian, Mississippi",Meridian,2009,2013,1955,54
http://www.wikidata.org/entity/Q15999003,Chester Hugh McNulty,1889-01-01 00:00:00+00:00,male,Republican Party,1935-12-10 00:00:00+00:00,1936-12-08 00:00:00+00:00,"Mayor of Melbourne, Florida",Melbourne,1935,1936,1889,46
http://www.wikidata.org/entity/Q5093623,Chester L. Jenkins,1938-07-14 00:00:00+00:00,male,Democratic Party,1989-01-01 00:00:00+00:00,1991-01-01 00:00:00+00:00,"Mayor of Durham, North Carolina",Durham,1989,1991,1938,51
http://www.wikidata.org/entity/Q15830543,Chokwe Lumumba,1947-08-02 00:00:00+00:00,male,Democratic Party,2013-06-04 00:00:00+00:00,2014-02-25 00:00:00+00:00,"Mayor of Jackson, Mississippi",Jackson,2013,2014,1947,66
http://www.wikidata.org/entity/Q5111922,Christopher Bateman,1957-10-09 00:00:00+00:00,male,Republican Party,1986-01-01 00:00:00+00:00,1986-01-01 00:00:00+00:00,"Mayor of Branchburg, New Jersey",Branchburg,1986,1986,1957,29
http://www.wikidata.org/entity/Q5115678,Chuck Reed,1948-08-15 00:00:00+00:00,male,Democratic Party,2007-01-09 00:00:00+00:00,2014-12-31 00:00:00+00:00,Mayor of San Jose,San Jose,2007,2014,1948,59
http://www.wikidata.org/entity/Q47044630,Clara C. Munson,1861-06-16 00:00:00+00:00,female,Republican Party,1912-01-01 00:00:00+00:00,1913-01-01 00:00:00+00:00,Mayor of Warrenton,Warrenton,1912,1913,1861,51
http://www.wikidata.org/entity/Q106446238,Claude Webster Walck,1910-01-01 00:00:00+00:00,male,Republican Party,1962-01-01 00:00:00+00:00,1962-03-14 00:00:00+00:00,"Mayor of Somerville, New Jersey",Somerville,1962,1962,1910,52
http://www.wikidata.org/entity/Q43203,Clint Eastwood,1930-05-31 00:00:00+00:00,male,Republican Party,1986-04-30 00:00:00+00:00,1988-04-30 00:00:00+00:00,mayor of a place in California,California,1986,1988,1930,56
http://www.wikidata.org/entity/Q43203,Clint Eastwood,1930-05-31 00:00:00+00:00,male,Libertarian Party,1986-04-30 00:00:00+00:00,1988-04-30 00:00:00+00:00,mayor of a place in California,California,1986,1988,1930,56
http://www.wikidata.org/entity/Q863703,Coleman Young,1918-05-24 00:00:00+00:00,male,Democratic Party,1974-01-01 00:00:00+00:00,1994-01-03 00:00:00+00:00,"Mayor of Detroit, Michigan",Detroit,1974,1994,1918,56
http://www.wikidata.org/entity/Q5161904,Connie McCready,1921-08-20 00:00:00+00:00,female,Republican Party,1979-09-05 00:00:00+00:00,1980-11-24 00:00:00+00:00,"Mayor of Portland, Oregon",Portland,1979,1980,1921,58
http://www.wikidata.org/entity/Q1133718,Cornelius Augustine McGlennon,1878-12-10 00:00:00+00:00,male,Democratic Party,1907-01-01 00:00:00+00:00,1919-01-01 00:00:00+00:00,"Mayor of East Newark, New Jersey",East Newark,1907,1919,1878,29
http://www.wikidata.org/entity/Q15501007,Cornelius D. Scully,1878-11-30 00:00:00+00:00,male,Democratic Party,1936-10-06 00:00:00+00:00,1946-01-07 00:00:00+00:00,"Mayor of Pittsburgh, Pennsylvania",Pittsburgh,1936,1946,1878,58
http://www.wikidata.org/entity/Q5171457,Cornelius V. Clickener,1817-01-01 00:00:00+00:00,male,Democratic Party,1855-01-01 00:00:00+00:00,1857-01-01 00:00:00+00:00,"Mayor of Hoboken, New Jersey",Hoboken,1855,1857,1817,38
http://www.wikidata.org/entity/Q23760711,Cornell Harvey,1953-01-01 00:00:00+00:00,male,Democratic Party,2014-01-08 00:00:00+00:00,2022-01-05 00:00:00+00:00,"Mayor of Brunswick, Georgia",Brunswick,2014,2022,1953,61
http://www.wikidata.org/entity/Q1135767,Cory Booker,1969-04-27 00:00:00+00:00,male,Democratic Party,2006-07-01 00:00:00+00:00,2013-10-31 00:00:00+00:00,"Mayor of Newark, New Jersey",Newark,2006,2013,1969,37
http://www.wikidata.org/entity/Q5181166,Craig Lowe,1957-07-18 00:00:00+00:00,male,Democratic Party,2010-05-20 00:00:00+00:00,2013-05-23 00:00:00+00:00,Mayor of Gainesville,Gainesville,2010,2013,1957,53
http://www.wikidata.org/entity/Q24067949,Cyrus W. Davis,1856-09-25 00:00:00+00:00,male,Democratic Party,1903-01-01 00:00:00+00:00,1904-01-01 00:00:00+00:00,"Mayor of Waterville, Maine",Waterville,1903,1904,1856,47
http://www.wikidata.org/entity/Q20090937,D. Craig Horn,1944-05-09 00:00:00+00:00,male,Republican Party,2021-12-13 00:00:00+00:00,2023-12-11 00:00:00+00:00,"Mayor of Weddington, North Carolina",Weddington,2021,2023,1944,77
http://www.wikidata.org/entity/Q5212470,Damien Marchesseault,1818-04-01 00:00:00+00:00,male,Democratic Party,1859-05-09 00:00:00+00:00,1860-05-09 00:00:00+00:00,Mayor of the City of Los Angeles,Los Angeles,1859,1860,1818,41
http://www.wikidata.org/entity/Q5214471,Dan Sullivan,1951-06-16 00:00:00+00:00,male,Republican Party,2009-07-02 00:00:00+00:00,2015-07-01 00:00:00+00:00,"Mayor of Anchorage, Alaska",Anchorage,2009,2015,1951,58
http://www.wikidata.org/entity/Q5217048,Daniel E. Morgan,1887-08-07 00:00:00+00:00,male,Republican Party,1931-01-01 00:00:00+00:00,1931-12-31 00:00:00+00:00,mayor of Cleveland,Cleveland,1931,1931,1887,44
http://www.wikidata.org/entity/Q5217216,Daniel G. Clodfelter,1950-06-02 00:00:00+00:00,male,Democratic Party,2014-04-09 00:00:00+00:00,2015-12-07 00:00:00+00:00,"Mayor of Charlotte, North Carolina",Charlotte,2014,2015,1950,64
http://www.wikidata.org/entity/Q29401078,Daniel Guice,1924-11-30 00:00:00+00:00,male,Democratic Party,1961-01-01 00:00:00+00:00,1973-01-01 00:00:00+00:00,"Mayor of Biloxi, Mississippi",Biloxi,1961,1973,1924,37
http://www.wikidata.org/entity/Q5217392,Daniel H. Wells,1814-10-27 00:00:00+00:00,male,People's Party,1866-01-01 00:00:00+00:00,1876-01-01 00:00:00+00:00,"Mayor of Salt Lake City, Utah",Salt Lake City,1866,1876,1814,52
http://www.wikidata.org/entity/Q18631511,Danny Burgess,1986-06-01 00:00:00+00:00,male,Republican Party,2013-04-09 00:00:00+00:00,2014-11-04 00:00:00+00:00,"Mayor of Zephyrhills, Florida",Zephyrhills,2013,2014,1986,27
http://www.wikidata.org/entity/Q27662191,Danny Jones,1951-07-10 00:00:00+00:00,male,Republican Party,2003-06-01 00:00:00+00:00,2019-01-07 00:00:00+00:00,"Mayor of Charleston, West Virginia",Charleston,2003,2019,1951,52
http://www.wikidata.org/entity/Q440121,Dave Bing,1943-11-24 00:00:00+00:00,male,Democratic Party,2009-05-11 00:00:00+00:00,2013-12-31 00:00:00+00:00,"Mayor of Detroit, Michigan",Detroit,2009,2013,1943,66
http://www.wikidata.org/entity/Q16214791,David Condon,1974-02-09 00:00:00+00:00,male,Republican Party,2011-12-30 00:00:00+00:00,2019-12-30 00:00:00+00:00,"Mayor of Spokane, Washington",Spokane,2011,2019,1974,37
http://www.wikidata.org/entity/Q467133,David Dinkins,1927-07-10 00:00:00+00:00,male,Democratic Party,1990-01-01 00:00:00+00:00,1993-12-31 00:00:00+00:00,Mayor of New York City,New York City,1990,1993,1927,63
http://www.wikidata.org/entity/Q467133,David Dinkins,1927-07-10 00:00:00+00:00,male,Democratic Socialists of America,1990-01-01 00:00:00+00:00,1993-12-31 00:00:00+00:00,Mayor of New York City,New York City,1990,1993,1927,63
http://www.wikidata.org/entity/Q492222,David Duvall Orr,1944-10-04 00:00:00+00:00,male,Democratic Party,1987-11-25 00:00:00+00:00,1987-12-02 00:00:00+00:00,Mayor of Chicago,Chicago,1987,1987,1944,43
http://www.wikidata.org/entity/Q98133137,David Edward Fitzgerald,1874-09-21 00:00:00+00:00,male,Democratic Party,1918-01-01 00:00:00+00:00,1926-01-01 00:00:00+00:00,"Mayor of New Haven, Connecticut",New Haven,1918,1926,1874,44
http://www.wikidata.org/entity/Q5233510,David F. Weinstein,1936-06-17 00:00:00+00:00,male,Democratic Party,1988-01-01 00:00:00+00:00,1992-01-01 00:00:00+00:00,"Mayor of Lumberton, North Carolina",Lumberton,1988,1992,1936,52
http://www.wikidata.org/entity/Q5234555,David H. Rodgers,1923-08-10 00:00:00+00:00,male,Republican Party,1967-01-01 00:00:00+00:00,1978-01-01 00:00:00+00:00,"Mayor of Spokane, Washington",Spokane,1967,1978,1923,44
http://www.wikidata.org/entity/Q203275,David L. Lawrence,1889-06-18 00:00:00+00:00,male,Democratic Party,1946-01-07 00:00:00+00:00,1959-01-15 00:00:00+00:00,"Mayor of Pittsburgh, Pennsylvania",Pittsburgh,1946,1959,1889,57
http://www.wikidata.org/entity/Q5239118,David Roberts,1956-07-14 00:00:00+00:00,male,Democratic Party,2001-07-01 00:00:00+00:00,2009-07-31 00:00:00+00:00,"Mayor of Hoboken, New Jersey",Hoboken,2001,2009,1956,45
http://www.wikidata.org/entity/Q5240122,David Stout Manners,1808-01-12 00:00:00+00:00,male,Whig Party,1852-05-03 00:00:00+00:00,1857-05-03 00:00:00+00:00,"Mayor of Jersey City, New Jersey",Jersey City,1852,1857,1808,44
http://www.wikidata.org/entity/Q5240157,David Stuart Rose,1856-06-30 00:00:00+00:00,male,Democratic Party of Wisconsin,1898-01-01 00:00:00+00:00,1906-01-01 00:00:00+00:00,Mayor of Milwaukee,Milwaukee,1898,1906,1856,42
http://www.wikidata.org/entity/Q5240157,David Stuart Rose,1856-06-30 00:00:00+00:00,male,Democratic Party of Wisconsin,1908-01-01 00:00:00+00:00,1910-01-01 00:00:00+00:00,Mayor of Milwaukee,Milwaukee,1908,1910,1856,52
http://www.wikidata.org/entity/Q5242533,Dawn Zimmer,1968-04-16 00:00:00+00:00,female,Democratic Party,2009-07-31 00:00:00+00:00,2018-01-01 00:00:00+00:00,"Mayor of Hoboken, New Jersey",Hoboken,2009,2018,1968,41
http://www.wikidata.org/entity/Q5249980,Deedee Corradini,1944-04-11 00:00:00+00:00,female,Democratic Party,1992-01-01 00:00:00+00:00,2000-01-01 00:00:00+00:00,"Mayor of Salt Lake City, Utah",Salt Lake City,1992,2000,1944,48
http://www.wikidata.org/entity/Q5258156,Dennis Archer,1942-01-01 00:00:00+00:00,male,Democratic Party,1994-01-03 00:00:00+00:00,2001-12-31 00:00:00+00:00,"Mayor of Detroit, Michigan",Detroit,1994,2001,1942,52
http://www.wikidata.org/entity/Q5258380,Dennis Egan,1947-03-03 00:00:00+00:00,male,Democratic Party,1995-02-13 00:00:00+00:00,2000-10-03 00:00:00+00:00,"Mayor of Juneau, Alaska",Juneau,1995,2000,1947,48
http://www.wikidata.org/entity/Q310588,Dennis Kucinich,1946-10-08 00:00:00+00:00,male,Democratic Party,1978-01-01 00:00:00+00:00,1979-12-31 00:00:00+00:00,mayor of Cleveland,Cleveland,1978,1979,1946,32
http://www.wikidata.org/entity/Q5258830,Dennis P. Hession,1950-01-01 00:00:00+00:00,male,Democratic Party,2005-01-01 00:00:00+00:00,2007-01-01 00:00:00+00:00,"Mayor of Spokane, Washington",Spokane,2005,2007,1950,55
http://www.wikidata.org/entity/Q5259023,Dennis Tyler,1942-12-04 00:00:00+00:00,male,Democratic Party,2012-01-01 00:00:00+00:00,2020-01-01 00:00:00+00:00,"Mayor of Muncie, Indiana",Muncie,2012,2020,1942,70
http://www.wikidata.org/entity/Q26703250,Derek Merrin,1986-03-10 00:00:00+00:00,male,Republican Party,2008-01-01 00:00:00+00:00,2011-01-01 00:00:00+00:00,Mayor of Waterville,Waterville,2008,2011,1986,22
http://www.wikidata.org/entity/Q230733,Dianne Feinstein,1933-06-22 00:00:00+00:00,female,Democratic Party,1978-12-04 00:00:00+00:00,1988-01-08 00:00:00+00:00,mayor of San Francisco,City and County of San Francisco,1978,1988,1933,45
http://www.wikidata.org/entity/Q16185367,Don Guardian,1953-06-12 00:00:00+00:00,male,Republican Party,2014-01-01 00:00:00+00:00,2017-12-31 00:00:00+00:00,"Mayor of Atlantic City, New Jersey",Atlantic City,2014,2017,1953,61
http://www.wikidata.org/entity/Q132117729,Don L. Curtis,1926-01-01 00:00:00+00:00,male,Republican Party,1958-01-01 00:00:00+00:00,1965-01-15 00:00:00+00:00,"Mayor of Marietta, Ohio",Marietta,1958,1965,1926,32
http://www.wikidata.org/entity/Q167527,Don Ness,1974-01-09 00:00:00+00:00,male,Democratic Party,2008-01-07 00:00:00+00:00,2016-01-04 00:00:00+00:00,"Mayor of Duluth, Minnesota",Duluth,2008,2016,1974,34
http://www.wikidata.org/entity/Q167527,Don Ness,1974-01-09 00:00:00+00:00,male,Minnesota Democratic–Farmer–Labor Party,2008-01-07 00:00:00+00:00,2016-01-04 00:00:00+00:00,"Mayor of Duluth, Minnesota",Duluth,2008,2016,1974,34
http://www.wikidata.org/entity/Q5293735,Don Williamson,1934-02-02 00:00:00+00:00,male,Democratic Party,2003-01-01 00:00:00+00:00,2009-02-15 00:00:00+00:00,Mayor of the City of Flint,Flint,2003,2009,1934,69
http://www.wikidata.org/entity/Q5294403,Donald G. Davis,1971-08-29 00:00:00+00:00,male,Democratic Party,2001-12-01 00:00:00+00:00,2008-12-01 00:00:00+00:00,"Mayor of Snow Hill, North Carolina",Snow Hill,2001,2008,1971,30
http://www.wikidata.org/entity/Q864545,Donald M. Fraser,1924-02-20 00:00:00+00:00,male,Democratic Party,1980-01-01 00:00:00+00:00,1993-12-31 00:00:00+00:00,Mayor of Minneapolis,Minneapolis,1980,1993,1924,56
http://www.wikidata.org/entity/Q864545,Donald M. Fraser,1924-02-20 00:00:00+00:00,male,Minnesota Democratic–Farmer–Labor Party,1980-01-01 00:00:00+00:00,1993-12-31 00:00:00+00:00,Mayor of Minneapolis,Minneapolis,1980,1993,1924,56
http://www.wikidata.org/entity/Q5297833,Dorilus Morrison,1814-12-27 00:00:00+00:00,male,Republican Party,1867-02-26 00:00:00+00:00,1868-04-14 00:00:00+00:00,Mayor of Minneapolis,Minneapolis,1867,1868,1814,53
http://www.wikidata.org/entity/Q5297833,Dorilus Morrison,1814-12-27 00:00:00+00:00,male,Republican Party,1869-04-13 00:00:00+00:00,1870-04-12 00:00:00+00:00,Mayor of Minneapolis,Minneapolis,1869,1870,1814,55
http://www.wikidata.org/entity/Q5298541,Dorothy McCullough Lee,1901-04-01 00:00:00+00:00,female,Republican Party,1949-01-01 00:00:00+00:00,1953-01-01 00:00:00+00:00,"Mayor of Portland, Oregon",Portland,1949,1953,1901,48
http://www.wikidata.org/entity/Q5300944,Doug Sutherland,1937-01-01 00:00:00+00:00,male,Republican Party,1981-01-01 00:00:00+00:00,1989-01-01 00:00:00+00:00,"Mayor of Tacoma, Washington",Tacoma,1981,1989,1937,44
http://www.wikidata.org/entity/Q5301872,Douglas Palmer,1951-10-19 00:00:00+00:00,male,Democratic Party,1990-07-01 00:00:00+00:00,2010-07-01 00:00:00+00:00,"Mayor of Trenton, New Jersey",Trenton,1990,2010,1951,39
http://www.wikidata.org/entity/Q881154,Douglas Wilder,1931-01-17 00:00:00+00:00,male,Democratic Party,2005-01-02 00:00:00+00:00,2009-01-01 00:00:00+00:00,"Mayor of Richmond, Virginia",Richmond,2005,2009,1931,74
http://www.wikidata.org/entity/Q881154,Douglas Wilder,1931-01-17 00:00:00+00:00,male,independent politician,2005-01-02 00:00:00+00:00,2009-01-01 00:00:00+00:00,"Mayor of Richmond, Virginia",Richmond,2005,2009,1931,74
http://www.wikidata.org/entity/Q1291976,E. H. Crump,1874-10-02 00:00:00+00:00,male,Democratic Party,1910-01-01 00:00:00+00:00,1915-01-01 00:00:00+00:00,"Mayor of Memphis, Tennessee",Memphis,1910,1915,1874,36
http://www.wikidata.org/entity/Q1291976,E. H. Crump,1874-10-02 00:00:00+00:00,male,Democratic Party,1940-01-01 00:00:00+00:00,1940-01-01 00:00:00+00:00,"Mayor of Memphis, Tennessee",Memphis,1940,1940,1874,66
http://www.wikidata.org/entity/Q66689159,Earnest B. Collins,1873-07-19 00:00:00+00:00,male,Republican Party,1934-01-01 00:00:00+00:00,1939-01-01 00:00:00+00:00,"Mayor of Fairbanks, Alaska",Fairbanks,1934,1939,1873,61
